TIMESTAMP_START,TA_F,SW_IN_F,LW_IN_F,VPD_F,PA_F,WS_F,RH
2003/1/19 15:30,-8.34,69.67,165,2.154,92.6,2.618,33.88
2003/1/20 6:30,-14.27,1.3,210,0.699,92.5,2.593,65.44
2003/1/20 7:00,-14.41,33.54,191.4,0.663,92.5,2.13,66.85
2003/1/20 7:30,-14.07,92.2,190,0.688,92.5,2.39,66.56
2003/1/20 8:00,-13.52,173.2,176,0.759,92.5,2.392,64.74
2003/1/20 8:30,-13.15,160.5,189,0.816,92.5,3.121,63.22
2003/1/20 9:00,-13,192.7,184.6,0.844,92.6,3.622,62.41
2003/1/20 9:30,-12.66,217.2,205.5,0.888,92.6,3.731,61.53
2003/1/20 10:00,-12.69,223.9,204.6,0.891,92.5,4.227,61.3
2003/1/20 10:30,-12.41,432.3,173.4,0.959,92.5,4.568,59.28
2003/1/20 11:00,-11.86,334.9,222.7,1.051,92.5,3.641,57.34
2003/1/20 11:30,-12.46,170,203.5,0.975,92.5,4.417,58.43
2003/1/20 12:00,-12.82,196.1,194.2,0.94,92.5,4.208,58.77
2003/1/20 12:30,-12.75,240.3,191.9,1.042,92.5,4.59,54.53
2003/1/20 13:00,-12.93,150.1,210.1,0.913,92.5,4.379,59.56
2003/1/20 13:30,-13.32,130.9,201.6,0.809,92.5,4.296,63.02
2003/1/20 14:00,-13.18,140,192,0.829,92.5,2.87,62.55
2003/1/20 14:30,-13.05,118.5,182.5,0.934,92.5,3.147,58.22
2003/1/20 15:00,-12.97,137.6,201.2,0.936,92.5,3.544,58.44
2003/1/20 15:30,-13.44,71.89,172.9,0.818,92.5,2.674,62.24
2003/1/21 6:30,-20.96,7.164,150.6,0.299,92.7,0.584,73.93
2003/1/21 7:00,-20.86,60.53,184.7,0.321,92.7,1.39,72.28
2003/1/21 7:30,-20.75,60.58,170.6,0.339,92.7,1.166,70.96
2003/1/21 8:00,-20.29,183.1,181.6,0.384,92.7,1.036,68.41
2003/1/21 8:30,-19.13,184.5,199,0.47,92.7,0.281,65.01
2003/1/21 9:00,-18.46,219.4,206.8,0.479,92.7,0.783,66.33
2003/1/21 9:30,-17.64,204.5,220.1,0.524,92.6,0.695,65.68
2003/1/21 10:00,-17.35,196.5,225.8,0.545,92.6,0.954,65.14
2003/1/21 10:30,-16.83,266.6,215.7,0.571,92.6,0.806,65.1
2003/1/21 11:00,-15.91,270.5,218.2,0.68,92.5,0.807,61.48
2003/1/21 11:30,-15.13,306.4,219.3,0.8,92.5,0.827,57.58
2003/1/21 12:00,-14.23,288,213.9,0.934,92.5,0.868,53.99
2003/1/21 12:30,-13.48,280.2,208.3,1.068,92.4,0.833,50.56
2003/1/21 13:00,-12.83,292,202.4,1.173,92.4,0.802,48.47
2003/1/21 13:30,-12.5,202.6,234.4,1.259,92.4,0.707,46.17
2003/1/21 14:00,-11.98,162.4,233.6,1.349,92.5,1.147,44.69
2003/1/21 14:30,-11.83,226.1,203.7,1.352,92.4,1.977,45.24
2003/1/21 15:00,-11.82,153.6,192.5,1.311,92.5,1.543,46.96
2003/1/21 15:30,-12.44,50.35,183.1,1.184,92.5,1.486,49.62
2003/1/22 6:30,-12.88,1.692,173.1,0.399,92.4,1.41,82.4
2003/1/22 7:00,-12.97,18.67,168.1,0.38,92.5,1.473,83.1
2003/1/22 7:30,-13.25,60.19,169.3,0.365,92.5,1.206,83.4
2003/1/22 8:00,-12.8,158.2,169.6,0.42,92.5,1.012,81.6
2003/1/22 8:30,-11.73,244,171.9,0.583,92.5,0.383,76.59
2003/1/22 9:00,-10.18,310.3,184.8,0.807,92.5,0.428,71.37
2003/1/22 9:30,-9.74,242.5,244.4,0.836,92.5,1.52,71.34
2003/1/22 10:00,-9.6,250,204,0.904,92.5,2.442,69.35
2003/1/22 10:30,-9.18,237.8,196.3,1.017,92.4,2.652,66.64
2003/1/22 11:00,-8.64,309,193.1,1.157,92.4,2.173,63.63
2003/1/22 11:30,-8.13,339,201.2,1.314,92.3,2.661,60.31
2003/1/22 12:00,-7.474,328.7,210.6,1.522,92.3,2.008,56.31
2003/1/22 12:30,-7.486,282.3,207.8,1.565,92.3,3.142,55.05
2003/1/22 13:00,-7.386,236,209,1.573,92.3,2.453,55.16
2003/1/22 13:30,-7.111,236.7,205.7,1.665,92.3,2.234,53.55
2003/1/22 14:00,-7.182,173,201.4,1.662,92.3,2.715,53.38
2003/1/22 14:30,-7.35,118.9,197.8,1.573,92.3,1.985,55.28
2003/1/22 15:00,-7.637,76.37,192.9,1.491,92.3,2.159,56.67
2003/1/22 15:30,-8.33,35.7,185.5,1.302,92.3,2.09,60.07
2003/1/23 6:30,-13.57,1.036,237,0.456,92.3,1.633,78.73
2003/1/23 7:00,-13.61,10.21,241.4,0.461,92.3,1.377,78.42
2003/1/23 7:30,-13.58,32.33,241,0.463,92.3,1.704,78.39
2003/1/23 8:00,-13.38,73.84,239.7,0.479,92.3,1.665,78.02
2003/1/23 8:30,-13.14,115.3,235.7,0.507,92.3,1.862,77.17
2003/1/23 9:00,-12.87,156.4,234.1,0.554,92.3,1.797,75.6
2003/1/23 9:30,-12.72,167.2,235,0.604,92.3,1.797,73.72
2003/1/23 10:00,-12.58,151.3,243.7,0.524,92.3,1.146,77.45
2003/1/23 10:30,-12.29,182.3,241.5,0.82,92.3,2.266,65.52
2003/1/23 11:00,-12.28,195.1,240.8,0.844,92.2,2.636,64.54
2003/1/23 11:30,-12.15,198.5,243.3,0.845,92.2,2.751,64.89
2003/1/23 12:00,-12.26,257.5,240.9,0.8,92.2,3.026,66.45
2003/1/23 12:30,-12.03,327.9,226,0.908,92.2,2.974,62.62
2003/1/23 13:00,-12.08,346.7,200.1,0.91,92.2,3.253,62.4
2003/1/23 13:30,-12.15,218.7,222.1,0.885,92.2,3.144,63.23
2003/1/23 14:00,-12.17,132.8,234.1,0.854,92.2,3.326,64.44
2003/1/23 14:30,-12.41,89.7,238.6,0.816,92.3,3.269,65.35
2003/1/23 15:00,-12.71,57.14,231.6,0.758,92.3,3.153,67.05
2003/1/23 15:30,-12.87,74.79,197.5,0.749,92.3,2.589,66.99
2003/1/24 6:30,-18.26,2.545,173.9,0.294,93,2.139,79.7
2003/1/24 7:00,-17.8,29.18,200.2,0.337,93,2.361,77.61
2003/1/24 7:30,-17.04,89.6,167.9,0.409,93,2.392,74.56
2003/1/24 8:00,-16.08,197.5,153.3,0.526,93.1,2.175,69.8
2003/1/24 8:30,-15.32,289.6,155.4,0.616,93.1,2.206,66.79
2003/1/24 9:00,-14.29,377.1,159.3,0.717,93.1,1.881,64.5
2003/1/24 9:30,-13.64,436,159.6,0.793,93.1,2.492,62.77
2003/1/24 10:00,-13.03,493.4,161.8,0.903,93.1,2.36,59.68
2003/1/24 10:30,-12.3,531,164.2,1.063,93.1,2.484,55.26
2003/1/24 11:00,-11.72,549.8,165.2,1.181,93.1,2.574,52.61
2003/1/24 11:30,-10.99,550.5,166.4,1.299,93.1,2.258,50.81
2003/1/24 12:00,-10.61,538.6,166.3,1.418,93.1,3.067,47.91
2003/1/24 12:30,-10.2,505.7,166.6,1.497,93.1,3.387,46.77
2003/1/24 13:00,-9.77,460.8,166.5,1.627,93.1,2.733,44.11
2003/1/24 13:30,-9.31,405.3,165.7,1.739,93.1,2.817,42.38
2003/1/24 14:00,-9.05,333.6,164.5,1.783,93.1,2.344,42.14
2003/1/24 14:30,-8.83,254.7,163.3,1.862,93.2,2.481,40.61
2003/1/24 15:00,-8.78,164.3,161.1,1.884,93.2,2.374,40.12
2003/1/24 15:30,-8.93,81.2,159.6,1.844,93.2,2.224,40.71
2003/1/25 6:30,-19.06,4.453,158.5,0.384,93.6,1.381,71.61
2003/1/25 7:00,-19.12,53.7,158.6,0.397,93.6,1.308,70.47
2003/1/25 7:30,-18.07,134,159.5,0.512,93.7,1.919,65.2
2003/1/25 8:00,-15.87,219.4,162.8,0.746,93.7,1.543,57.88
2003/1/25 8:30,-13.12,300.5,166.7,1.089,93.7,0.585,51.01
2003/1/25 9:00,-11.49,372.8,170.2,1.308,93.7,0.362,48.44
2003/1/25 9:30,-10.17,423.4,173.8,1.485,93.7,0.645,47.35
2003/1/25 10:00,-9.86,449.4,176.4,1.53,93.6,0.942,47.07
2003/1/25 10:30,-9.68,463.7,178.9,1.551,93.6,1.074,47.09
2003/1/25 11:00,-8.74,512.6,180.9,1.776,93.5,1.234,43.73
2003/1/25 11:30,-7.95,522.4,182.1,1.991,93.5,1.641,40.72
2003/1/25 12:00,-7.465,520.1,182.7,2.178,93.5,1.865,37.55
2003/1/25 12:30,-6.795,494,182.7,2.391,93.5,1.669,34.89
2003/1/25 13:00,-6.406,434.4,182,2.557,93.5,1.949,32.43
2003/1/25 13:30,-5.964,364.5,182.8,2.654,93.5,1.512,32.19
2003/1/25 14:00,-6.005,304,185.2,2.63,93.5,1.497,32.6
2003/1/25 14:30,-5.67,233.6,180.9,2.781,93.5,1.369,30.53
2003/1/25 15:00,-5.579,145.7,181.8,2.804,93.5,1.119,30.44
2003/1/25 15:30,-5.78,60.08,181.7,2.88,93.5,0.931,27.45
2003/1/26 6:30,-10,2.889,257.3,1.668,93.4,1.424,41.65
2003/1/26 7:00,-9.65,17.84,261,1.709,93.4,1.725,41.84
2003/1/26 7:30,-9.09,44.56,243.8,1.834,93.4,1.116,40.27
2003/1/26 8:00,-8.65,96.6,239.5,1.894,93.3,0.602,40.43
2003/1/26 8:30,-7.838,111.5,254.5,2.034,93.3,0.386,39.95
2003/1/26 9:00,-7.729,119.1,262.1,1.792,93.3,0.154,47.54
2003/1/26 9:30,-6.852,159.9,266.1,2.038,93.3,0.253,44.27
2003/1/26 10:00,-6.375,165,265.7,1.967,93.3,0.315,48.13
2003/1/26 10:30,-5.872,186.5,268.2,2.117,93.2,0.477,46.29
2003/1/26 11:00,-5.149,194.6,270.2,2.342,93.2,0.61,43.77
2003/1/26 11:30,-4.801,194.7,270,2.308,93.1,0.828,46.03
2003/1/26 12:00,-4.459,208.6,268.1,2.289,93.1,1.282,47.86
2003/1/26 12:30,-4.37,211.3,263.9,2.317,93,1.809,47.57
2003/1/26 13:00,-4.206,187.1,260.6,2.365,93,1.42,47.14
2003/1/26 13:30,-4.272,139.4,264.9,2.412,93,1.564,45.81
2003/1/26 14:00,-4.455,110.8,268.7,2.358,93,1.776,46.3
2003/1/26 14:30,-4.986,83.4,269.6,2.227,93,1.835,47.2
2003/1/26 15:00,-5.668,56.18,265.6,1.881,93,1.467,53.02
2003/1/26 15:30,-6.326,28.46,264.8,1.49,93,1.13,60.87
2003/1/27 6:30,-9.63,0.314,273,0.218,92.3,0.902,92.6
2003/1/27 7:00,-9.84,6.496,272.4,0.226,92.3,1.269,92.2
2003/1/27 7:30,-9.96,17.71,272.3,0.227,92.3,1.362,92.1
2003/1/27 8:00,-10.04,28.84,272.4,0.234,92.2,1.944,91.8
2003/1/27 8:30,-10.1,41.21,272.6,0.235,92.2,1.903,91.7
2003/1/27 9:00,-10.33,58.65,272.4,0.248,92.2,2.144,91.1
2003/1/27 9:30,-10.35,81.4,272.8,0.245,92.2,1.706,91.2
2003/1/27 10:00,-10.25,93.6,273.7,0.261,92.1,2.19,90.7
2003/1/27 10:30,-10.23,111,274.2,0.264,92.1,1.877,90.6
2003/1/27 11:00,-10.17,127.2,274.8,0.274,92,2.184,90.3
2003/1/27 11:30,-10.25,118.6,273.9,0.286,91.9,2.223,89.8
2003/1/27 12:00,-10.41,101.3,272,0.279,91.9,2.54,89.9
2003/1/27 12:30,-10.78,94,267.8,0.274,91.9,2.948,89.8
2003/1/27 13:00,-11.22,97.2,258.6,0.29,91.8,3.56,88.8
2003/1/27 13:30,-11.5,87.2,256.5,0.292,91.8,2.825,88.5
2003/1/27 14:00,-11.94,74.73,256,0.289,91.9,3.863,88.2
2003/1/27 14:30,-12.31,62.39,252.4,0.285,91.9,3.879,88
2003/1/27 15:00,-12.73,45.66,249.1,0.31,92,3.76,86.5
2003/1/27 15:30,-13.32,23.08,248,0.291,92,3.662,86.7
2003/1/28 6:30,-23.05,3.162,127.6,0.229,92.1,2.942,76
2003/1/28 7:00,-22.97,32.65,127.8,0.245,92.1,3.106,74.43
2003/1/28 7:30,-22.73,49.3,133.4,0.264,92.1,1.716,73.09
2003/1/28 8:00,-22.5,89.3,151.2,0.265,92.1,2.049,73.53
2003/1/28 8:30,-21.68,174.3,141.9,0.299,92.1,2.52,72.24
2003/1/28 9:00,-20.61,377.8,136.7,0.353,92.1,2.833,70.15
2003/1/28 9:30,-19.8,462,141.4,0.403,92,3.544,68.2
2003/1/28 10:00,-19.23,460.3,153.3,0.451,92,4.249,66.14
2003/1/28 10:30,-18.95,518.7,175.6,0.489,91.9,4.067,64.16
2003/1/28 11:00,-19.05,392.6,159.3,0.538,91.9,4.568,60.21
2003/1/28 11:30,-18.95,344,171.4,0.585,91.9,4.844,57.12
2003/1/28 12:00,-18.79,300.8,166.7,0.614,91.8,4.574,55.64
2003/1/28 12:30,-18.61,344.3,186.9,0.625,91.8,4.874,55.56
2003/1/28 13:00,-18.48,311,193.2,0.653,91.8,4.185,54.02
2003/1/28 13:30,-18.58,248.1,195.5,0.622,91.8,4.987,55.85
2003/1/28 14:00,-18.65,178.9,202.5,0.619,91.8,4.021,55.79
2003/1/28 14:30,-18.66,129.6,197.7,0.602,91.8,4.528,56.99
2003/1/28 15:00,-18.8,88.4,193.1,0.611,91.8,3.358,55.78
2003/1/28 15:30,-18.93,53.25,193.6,0.523,91.8,3.89,61.72
2003/1/29 6:30,-25.4,3.176,182.6,0.223,92.3,3.864,71.06
2003/1/29 7:00,-25.45,28.28,169.6,0.23,92.4,4.036,70.06
2003/1/29 7:30,-25.34,65.32,171.7,0.233,92.4,3.833,69.97
2003/1/29 8:00,-24.97,118.4,174.1,0.272,92.4,4.092,66.07
2003/1/29 8:30,-24.55,183.6,174,0.297,92.5,4.613,64.3
2003/1/29 9:00,-24.14,213.2,191.5,0.322,92.5,4.099,62.71
2003/1/29 9:30,-23.91,210.8,204.1,0.303,92.6,4.976,65.71
2003/1/29 10:00,-23.51,250.5,205.7,0.31,92.5,4.756,66.08
2003/1/29 10:30,-23.25,258.4,204.9,0.358,92.5,5.51,61.8
2003/1/29 11:00,-22.85,300.8,200.2,0.397,92.5,5.085,59.1
2003/1/29 11:30,-22.51,332,197.1,0.445,92.5,5.133,55.51
2003/1/29 12:00,-22.39,319.4,196.7,0.457,92.5,5.584,54.76
2003/1/29 12:30,-22.39,273.8,202.1,0.444,92.6,6.042,56.03
2003/1/29 13:00,-22.08,270.4,202,0.435,92.6,5.727,58.16
2003/1/29 13:30,-21.85,268,190.7,0.456,92.6,5.917,56.97
2003/1/29 14:00,-21.43,246.9,178,0.479,92.6,5.016,56.44
2003/1/29 14:30,-21.27,246.7,158.8,0.497,92.7,5.758,55.47
2003/1/29 15:00,-21.22,156.7,148,0.488,92.7,5.181,56.42
2003/1/29 15:30,-21.38,84.9,132.8,0.507,92.7,4.507,54.16
2003/1/30 6:30,-20.62,9.23,136.9,0.615,93,3.267,47.92
2003/1/30 7:00,-20.39,72.29,137.2,0.631,93,3.906,47.6
2003/1/30 7:30,-19.42,160.1,138.3,0.726,93,3.479,44.62
2003/1/30 8:00,-17.9,252.5,141.3,0.882,93,3.656,40.95
2003/1/30 8:30,-16.14,336.7,144.7,1.095,93,4.762,36.82
2003/1/30 9:00,-14.93,417.2,148.2,1.262,93,3.686,34.14
2003/1/30 9:30,-13.97,483.7,151.3,1.41,93,5.337,32.01
2003/1/30 10:00,-13.12,532.7,154.8,1.531,93,4.665,31.16
2003/1/30 10:30,-12.93,565.6,156.8,1.565,92.9,5.374,30.72
2003/1/30 11:00,-12.36,589.3,157.6,1.646,92.9,4.8,30.42
2003/1/30 11:30,-11.87,593.6,158.2,1.75,92.8,4.442,28.88
2003/1/30 12:00,-11.41,578.7,159.7,1.828,92.8,4.923,28.43
2003/1/30 12:30,-10.86,548.2,160.4,1.905,92.8,5.376,28.62
2003/1/30 13:00,-10.59,444.7,169.3,1.913,92.8,4.986,29.85
2003/1/30 13:30,-11.04,257.3,171.5,1.753,92.8,5.381,33.36
2003/1/30 14:00,-10.75,303,173.6,1.796,92.8,5.261,33.31
2003/1/30 14:30,-10.74,238.6,190,1.773,92.8,4.365,34.19
2003/1/30 15:00,-10.76,179.2,186.7,1.725,92.8,4.517,35.87
2003/1/30 15:30,-11.09,64.84,182.3,1.64,92.8,3.982,37.4
2003/1/31 6:30,-17.04,7.3,145,0.549,93.4,2.022,65.8
2003/1/31 7:00,-16.85,66.92,144.5,0.592,93.4,1.846,63.76
2003/1/31 7:30,-16.03,156.4,144.2,0.717,93.4,2.524,58.98
2003/1/31 8:00,-15.1,248.9,146.4,0.882,93.4,2.425,53.33
2003/1/31 8:30,-14.43,335.6,148.3,1.036,93.4,3.378,48.12
2003/1/31 9:00,-14.08,414.8,150.4,1.099,93.5,3.535,46.55
2003/1/31 9:30,-13.54,483,152.7,1.232,93.5,4.003,42.68
2003/1/31 10:00,-12.76,536.3,155.9,1.377,93.4,2.965,39.86
2003/1/31 10:30,-12.38,569.9,157.8,1.475,93.4,3.562,37.54
2003/1/31 11:00,-11.86,591.7,159.2,1.627,93.4,3.649,33.94
2003/1/31 11:30,-11.42,593.2,159.5,1.749,93.4,3.6,31.45
2003/1/31 12:00,-11.07,573.9,160.5,1.778,93.4,3.612,32.24
2003/1/31 12:30,-10.75,555.3,160.1,1.83,93.4,3.705,32.02
2003/1/31 13:00,-10.21,511.4,160.2,1.928,93.4,2.981,31.4
2003/1/31 13:30,-10.16,455.9,157.9,1.974,93.4,4.022,30.05
2003/1/31 14:00,-10.1,382.5,156.9,1.988,93.4,3.778,29.89
2003/1/31 14:30,-10.06,295.8,156.2,1.949,93.5,3.43,31.48
2003/1/31 15:00,-10.24,205,153.9,1.916,93.5,3.263,31.69
2003/1/31 15:30,-10.63,111.5,152.7,1.781,93.5,3.705,34.47
2003/2/1 6:30,-21.77,9.76,142.8,0.307,93.8,1.899,71.27
2003/2/1 7:00,-21.8,74.54,142.1,0.33,93.8,1.86,68.98
2003/2/1 7:30,-20.59,162,142.9,0.429,93.8,1.172,63.79
2003/2/1 8:00,-18.69,253.8,145.8,0.596,93.8,1.025,57.3
2003/2/1 8:30,-15.63,340.7,149.7,0.925,93.8,0.324,48.82
2003/2/1 9:00,-13.95,420.4,153.4,1.137,93.8,0.591,45.28
2003/2/1 9:30,-12.83,487.9,156.6,1.325,93.8,0.681,41.79
2003/2/1 10:00,-12.2,525.6,159,1.424,93.8,1.224,40.59
2003/2/1 10:30,-11.71,522.3,162,1.474,93.8,1.335,40.86
2003/2/1 11:00,-11.2,554,164.6,1.555,93.7,1.338,40.13
2003/2/1 11:30,-10.52,530.6,165.3,1.775,93.7,1.358,35.29
2003/2/1 12:00,-10.26,559.7,164.7,1.867,93.7,1.99,33.3
2003/2/1 12:30,-9.83,524.9,163.1,2.008,93.7,1.753,30.68
2003/2/1 13:00,-9.54,487.5,162.9,2.051,93.6,1.806,30.81
2003/2/1 13:30,-8.93,447.9,162.7,2.184,93.6,1.458,29.76
2003/2/1 14:00,-8.85,383.6,161.8,2.204,93.6,1.558,29.57
2003/2/1 14:30,-8.39,306.9,161.9,2.318,93.6,1.142,28.57
2003/2/1 15:00,-8.22,187.2,160.3,2.327,93.6,1.053,29.22
2003/2/1 15:30,-8.55,96.8,159.2,2.256,93.6,1.204,29.59
2003/2/2 6:30,-18.04,14.4,153,0.608,93.5,1.91,58.8
2003/2/2 7:00,-18.02,80.7,151.7,0.616,93.6,1.578,58.31
2003/2/2 7:30,-16.92,166.8,153.2,0.738,93.6,0.703,54.5
2003/2/2 8:00,-15.03,256.1,155.7,0.996,93.5,0.386,47.58
2003/2/2 8:30,-13.27,341.7,158.1,1.281,93.5,0.268,41.68
2003/2/2 9:00,-12.62,416.6,161.3,1.369,93.5,0.46,40.89
2003/2/2 9:30,-12.04,468,162.9,1.427,93.5,1.117,41.2
2003/2/2 10:00,-11.99,491.9,164.9,1.396,93.5,1.521,42.72
2003/2/2 10:30,-11.1,549.3,167.7,1.557,93.5,1.241,40.55
2003/2/2 11:00,-10.28,589.5,169.9,1.734,93.4,1.727,37.98
2003/2/2 11:30,-9.67,586.5,170.7,1.861,93.4,2.544,36.58
2003/2/2 12:00,-8.73,573.2,172.1,2.072,93.4,2.243,34.43
2003/2/2 12:30,-8.32,550.3,171.2,2.191,93.4,3.033,32.84
2003/2/2 13:00,-7.694,512,170.4,2.392,93.4,4.04,30.16
2003/2/2 13:30,-7.542,461.9,169.5,2.42,93.4,3.976,30.18
2003/2/2 14:00,-7.553,389.1,168.2,2.382,93.4,3.702,31.22
2003/2/2 14:30,-7.872,308.7,166,2.27,93.4,4.101,32.8
2003/2/2 15:00,-8.23,213.6,163.9,2.164,93.4,3.612,34.12
2003/2/2 15:30,-8.68,118.5,162,2.025,93.5,3.697,36.16
2003/2/3 6:30,-18.53,12.01,148.5,0.37,93.5,1.22,73.87
2003/2/3 7:00,-18.1,77.53,148.5,0.411,93.5,1.524,72.02
2003/2/3 7:30,-16.63,164.7,149.6,0.566,93.5,0.809,65.98
2003/2/3 8:00,-15.11,251.6,152,0.752,93.5,0.327,60.16
2003/2/3 8:30,-14.57,336.2,154.2,0.846,93.5,0.899,57.13
2003/2/3 9:00,-14.05,406.6,156.8,0.92,93.5,0.975,55.37
2003/2/3 9:30,-12.71,457,160.8,1.137,93.5,0.651,50.57
2003/2/3 10:00,-11.78,472.4,163.5,1.24,93.5,1.141,49.96
2003/2/3 10:30,-10.95,511,166.1,1.377,93.4,1.278,48.03
2003/2/3 11:00,-10.21,559.4,167.6,1.58,93.4,1.654,43.8
2003/2/3 11:30,-9.37,584.7,169,1.758,93.3,1.681,41.49
2003/2/3 12:00,-8.58,573.4,169.8,1.96,93.3,2.032,38.7
2003/2/3 12:30,-7.714,555.4,171,2.189,93.2,1.919,36.01
2003/2/3 13:00,-6.951,520,170.6,2.451,93.2,2.183,32.44
2003/2/3 13:30,-6.387,466,169.4,2.654,93.2,2.294,29.96
2003/2/3 14:00,-6.547,392.8,167.1,2.617,93.2,2.903,30.1
2003/2/3 14:30,-6.504,308.5,165.9,2.61,93.2,2.695,30.5
2003/2/3 15:00,-6.822,217.5,163.4,2.504,93.2,2.354,31.68
2003/2/3 15:30,-7.132,125.9,161.4,2.419,93.2,2.91,32.38
2003/2/4 6:30,-19.3,14.67,158.2,0.413,93.1,2.181,68.81
2003/2/4 7:00,-18.57,81.9,157.7,0.481,93.1,1.672,65.86
2003/2/4 7:30,-17.08,169.1,158.9,0.643,93.1,1.251,59.84
2003/2/4 8:00,-14.12,257.5,161.2,1.045,93.2,0.142,49
2003/2/4 8:30,-13.79,343.4,164,1.117,93.2,0.501,46.94
2003/2/4 9:00,-12.23,410.3,167.9,1.253,93.1,0.537,47.6
2003/2/4 9:30,-11.43,465.4,171,1.366,93.1,0.753,46.43
2003/2/4 10:00,-10.24,494.5,174,1.564,93.1,1.038,44.24
2003/2/4 10:30,-10,511,175.1,1.551,93.1,1.399,45.74
2003/2/4 11:00,-9.31,572.3,176.9,1.713,93.1,1.308,43.25
2003/2/4 11:30,-8.6,598.9,177.4,1.89,93,1.351,40.79
2003/2/4 12:00,-8.05,596,177.5,2.062,93,1.588,38.1
2003/2/4 12:30,-7.568,566.7,177.2,2.204,93,1.728,36.29
2003/2/4 13:00,-7.312,497.1,175,2.264,93,2.167,35.84
2003/2/4 13:30,-6.904,471.4,174.8,2.397,93,2.012,34.17
2003/2/4 14:00,-6.639,397.6,173.4,2.432,93,1.958,34.57
2003/2/4 14:30,-6.273,309.3,172.8,2.528,93,1.426,33.88
2003/2/4 15:00,-6.19,213.4,171.6,2.526,93,1.422,34.34
2003/2/4 15:30,-6.295,122.9,170,2.517,93,1.294,34.04
2003/2/5 6:30,-14.45,9.46,196.3,0.593,93.3,1.979,70.24
2003/2/5 7:00,-14.37,46.62,189.2,0.609,93.3,1.712,69.66
2003/2/5 7:30,-13.9,114.8,183.6,0.666,93.4,1.031,68.07
2003/2/5 8:00,-12.72,210.1,186.6,0.839,93.4,0.799,63.48
2003/2/5 8:30,-12.1,240.5,177.8,0.949,93.4,1.12,60.7
2003/2/5 9:00,-11.53,330.6,171.8,1.07,93.4,2.729,57.7
2003/2/5 9:30,-10.82,456,169.5,1.233,93.4,3.251,53.95
2003/2/5 10:00,-10.27,510.6,171.6,1.341,93.4,3.26,52.07
2003/2/5 10:30,-9.41,555.5,174,1.543,93.4,2.623,48.48
2003/2/5 11:00,-9.11,579.2,174.9,1.634,93.3,2.742,46.7
2003/2/5 11:30,-8.62,588.8,175.9,1.768,93.3,2.78,44.53
2003/2/5 12:00,-8.21,573.6,175.6,1.864,93.3,3.147,43.36
2003/2/5 12:30,-7.975,546,175.1,1.938,93.3,3.486,42.16
2003/2/5 13:00,-7.699,508.3,173.3,2.041,93.3,3.717,40.4
2003/2/5 13:30,-7.445,460.1,171.7,2.129,93.3,3.951,39.03
2003/2/5 14:00,-7.243,393.4,170.5,2.187,93.2,3.533,38.35
2003/2/5 14:30,-7.227,307.5,168.5,2.207,93.3,3.868,37.85
2003/2/5 15:00,-7.303,213,166.7,2.187,93.2,3.309,38.06
2003/2/5 15:30,-7.637,124.2,164.4,2.114,93.2,2.757,38.57
2003/2/6 6:00,-7.693,0.073,172,2.346,92.8,4.702,31.52
2003/2/6 6:30,-7.356,18.68,173,2.477,92.9,4.703,29.56
2003/2/6 7:00,-6.909,85.4,172.9,2.617,92.9,4.615,28.12
2003/2/6 7:30,-6.345,183.1,175.2,2.777,92.8,4.349,26.96
2003/2/6 8:00,-5.619,276.4,179.2,3.005,92.8,5.191,25.23
2003/2/6 8:30,-4.746,364.8,183.3,3.296,92.8,5.631,23.27
2003/2/6 9:00,-3.796,442.7,187.2,3.615,92.8,4.781,21.66
2003/2/6 9:30,-2.895,508.1,191,3.93,92.8,5.037,20.38
2003/2/6 10:00,-2.086,560.3,193.9,4.184,92.8,5.213,20.18
2003/2/6 10:30,-1.703,597.3,196,4.247,92.7,5.74,21.24
2003/2/6 11:00,-1.284,618.3,197.1,4.337,92.7,5.303,22.03
2003/2/6 11:30,-0.761,623.7,198,4.491,92.7,4.828,22.29
2003/2/6 12:00,-0.574,611.7,197.6,4.531,92.6,5.778,22.67
2003/2/6 12:30,0.328,581.8,198.5,4.852,92.6,3.768,22.46
2003/2/6 13:00,0.659,536.5,197.1,4.959,92.6,4.09,22.63
2003/2/6 13:30,0.636,483.5,195.6,4.94,92.6,4.983,22.79
2003/2/6 14:00,0.824,411.4,193.8,5.016,92.6,4.273,22.67
2003/2/6 14:30,0.74,330.3,192.2,4.98,92.6,5.141,22.76
2003/2/6 15:00,0.837,236.3,190.8,5.007,92.7,3.803,22.88
2003/2/6 15:30,0.298,137.7,188.8,4.725,92.7,4.514,24.33
2003/2/7 6:00,-4.303,0.092,183.3,2.762,92.5,3.946,37.82
2003/2/7 6:30,-4.153,12.14,184.5,2.781,92.5,4.196,38.1
2003/2/7 7:00,-3.877,71.18,185,2.807,92.5,4.285,38.8
2003/2/7 7:30,-3.358,153.7,186.3,2.933,92.5,3.922,38.49
2003/2/7 8:00,-2.685,247.9,188.9,3.134,92.5,4.371,37.5
2003/2/7 8:30,-2.068,329.9,191.7,3.34,92.5,5.364,36.38
2003/2/7 9:00,-1.441,412,197.1,3.534,92.5,5.375,35.72
2003/2/7 9:30,-0.911,494.8,205.4,3.717,92.5,5.358,34.97
2003/2/7 10:00,-0.536,392.1,212.6,3.874,92.5,4.344,34.07
2003/2/7 10:30,0.023,605,216.2,4.127,92.5,5.318,32.57
2003/2/7 11:00,0.371,479,208.7,4.268,92.5,4.183,32
